Subject	Session	Trial	Trial_Iteration	Trial_Start	Trial_End	Left_Object	Left_Probability	Left_Show	LeftBox_Look	LeftObj_Look	LeftLid_Look	Right_Object	Right_Probability	Right_Show	RightBox_Look	RightObj_Look	RightLid_Look
		0	0	1496845673.601735	1496845673.688517	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.688813	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.689045	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.732975	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.765848	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.822775	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.823185	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.823534	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845673.889079	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.023035	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.090175	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.152527	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.20836	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.272044	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.293865	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.322685	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
		0	0	1496845673.601735	1496845674.353871	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/gears.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/bug.png	0.75	True	False	False	False
