Subject	Session	Trial	Trial_Iteration	Trial_Start	Trial_End	Left_Object	Left_Probability	Left_Show	LeftBox_Look	LeftObj_Look	LeftLid_Look	Right_Object	Right_Probability	Right_Show	RightBox_Look	RightObj_Look	RightLid_Look
		0	0	1498057785.518414	1498057785.576436	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.576726	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.576956	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.577182	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.583397	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.587312	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.59119	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.595089	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.59907	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.604272	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.608231	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.612327	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.616382	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.620544	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.624773	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.629016	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.633279	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.63724	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.641088	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.645083	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.648954	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.65318	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.657325	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.661506	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.665669	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.669894	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.675567	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.681369	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.703473	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.709829	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
		0	0	1498057785.518414	1498057785.71581	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/robot.png	0.1	False	False	False	False	/Users/jennaregister/Libraries/kelpy/kelpy/stimuli/misc/firetruck.png	0.75	True	False	False	False
