Recording date:	2017/11/03
Recording time:	11:29:38
Recording resolution	1920 x 1200

TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
33.2	968.9122	612.5703	0	957.6655	594.6777	0	963.2888	603.6240	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
50.0	972.0174	606.8119	0	935.3430	601.2147	0	953.6802	604.0133	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
66.6	968.2492	623.8766	0	947.8896	621.6974	0	958.0694	622.7870	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
83.2	964.2258	633.5543	0	951.5089	628.7584	0	957.8674	631.1564	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
99.9	955.7697	641.6439	0	947.9015	618.7971	0	951.8356	630.2205	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
116.6	965.6029	620.0693	0	950.0234	611.9926	0	957.8131	616.0310	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
133.2	963.9440	618.6954	0	957.5063	606.3661	0	960.7251	612.5307	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
149.9	973.5491	625.6887	0	947.0834	619.7254	0	960.3162	622.7071	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
166.5	958.2666	623.8530	0	942.1271	627.5195	0	950.1968	625.6862	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
183.2	960.8562	641.4423	0	940.8727	623.4542	0	950.8645	632.4482	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
199.8	961.0182	619.3599	0	951.4299	621.7786	0	956.2241	620.5692	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
216.5	949.5125	630.0054	0	953.6848	618.1395	0	951.5986	624.0724	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
233.1	958.3984	643.0258	0	946.9586	608.9332	0	952.6785	625.9795	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
249.8	962.9100	626.4372	0	938.8240	611.8037	0	950.8670	619.1205	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
266.5	970.5316	621.4022	0	939.8112	623.4847	0	955.1714	622.4434	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
283.1	959.8296	628.3964	0	948.0968	635.0351	0	953.9632	631.7157	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
299.7	976.5574	615.7091	0	946.2783	636.8455	0	961.4178	626.2773	
