[3.4494540691375732, '2']
[3.4779911041259766, '2']
[3.5068650245666504, '2']
[3.534898042678833, '2']
[3.564547061920166, '2']
[3.5931971073150635, '2']
[3.66943097114563, '2']
[3.744189977645874, '2']
[3.8237221240997314, '2']
[3.9016661643981934, '2']
[3.977905035018921, '2']
[4.0528600215911865, '2']
[4.135499954223633, '2']
[4.222064971923828, '2']
[4.295705080032349, '2']
[4.402188062667847, '2']
[4.442903995513916, '2']
[4.475258111953735, '2']
[4.58824896812439, '2']
[4.631044149398804, '2']
[4.7399070262908936, '2']
[4.7701640129089355, '2']
[4.8843159675598145, '2']
[4.923654079437256, '2']
[5.019554138183594, '2']
[5.051872968673706, '2']
[5.157660961151123, '2']
[5.195091962814331, '2']
[5.309714078903198, '2']
[5.34626317024231, '2']
[5.465578079223633, '2']
[5.503993034362793, '2']
[5.548277139663696, '2']
[5.647945165634155, '2']
[5.726334095001221, '2']
[5.806352138519287, '2']
[5.8860650062561035, '2']
[5.919214963912964, '2']
[6.006867170333862, '2']
[6.036761045455933, '2']
[6.11994194984436, '2']
[6.1495680809021, '2']
[6.22779107093811, '2']
[6.308777093887329, '2']
[6.338956117630005, '2']
[6.422213077545166, '2']
[6.454352140426636, '2']
[6.539638996124268, '2']
[6.570135116577148, '2']
[6.650156021118164, '0']
[6.677898168563843, '0']
[6.7553980350494385, '0']
[6.784180164337158, '0']
[6.861485004425049, '0']
[6.890290021896362, '0']
[6.967818975448608, '0']
[7.04579496383667, '0']
[7.125355005264282, '0']
[7.203459024429321, '0']
[7.232218980789185, '0']
[7.309148073196411, '0']
[7.3374810218811035, '0']
[7.4138710498809814, '0']
[7.493360996246338, '0']
[7.522149085998535, '0']
[7.598907947540283, '0']
[7.675049066543579, '0']
[7.760890007019043, '0']
[7.7888569831848145, '0']
