Recording date:	2017/11/03
Recording time:	10:36:54
Recording resolution	1920 x 1200

TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePointY	Event
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
83.4	972.4027	707.8371	0	961.2055	707.6142	0	966.8041	707.7256	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
100.0	973.7510	702.3478	0	961.4707	710.4490	0	967.6109	706.3984	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
116.6	976.3885	703.5629	0	951.0468	687.1472	0	963.7176	695.3550	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
133.2	973.7359	700.0875	0	960.3085	705.2298	0	967.0222	702.6586	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
150.0	975.1638	706.3861	0	965.7167	701.4997	0	970.4402	703.9429	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
166.6	976.2853	705.0961	0	962.9126	705.9212	0	969.5989	705.5086	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
183.2	970.2806	706.4545	0	959.0197	709.6214	0	964.6501	708.0380	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
199.8	953.9283	691.3732	0	935.7671	686.6316	0	944.8477	689.0024	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
216.6	952.6511	678.8841	0	937.2991	687.7537	0	944.9751	683.3189	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
233.2	949.1892	691.4769	0	934.0047	686.5247	0	941.5970	689.0008	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
249.8	949.6155	676.3554	0	936.7464	691.4663	0	943.1809	683.9108	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
266.4	946.5899	683.7368	0	939.8496	692.5449	0	943.2198	688.1408	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
283.2	955.4576	675.7649	0	941.5294	685.3170	0	948.4935	680.5409	
